#:unix_secs,dpkts,doctets,srcaddr,dstaddr,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1631860972,1,52,2559848466,2350781623,2978,2978,36140,443,6,0,17,1
1631860972,1,52,2559848466,2350781623,2978,2978,36540,443,6,0,17,1
1631860972,1,52,2559848466,2350781623,2978,2978,36952,443,6,0,16,1
1631860972,1,52,2350781623,2559848466,2978,2978,443,37340,6,0,16,1
1631860972,1,784,2559848466,2350781623,2978,2978,37740,443,6,0,24,1
1631860972,1,52,2559848466,2350781623,2978,2978,38136,443,6,0,17,1
1631860972,1,597,2350781623,2559848466,2978,2978,443,38536,6,0,24,1
1631860972,1,593,2350781623,2559848466,2978,2978,443,38934,6,0,24,1
1631860972,1,605,2350781623,2559848466,2978,2978,443,39334,6,0,24,1
1631860972,1,60,2350781623,2559848466,2978,2978,443,39746,6,0,18,1
1631860972,1,60,2559848466,2350781623,2978,2978,40146,443,6,0,2,1
1631860972,1,52,2350781623,2559848466,2978,2978,443,40534,6,0,16,1
1631860972,1,60,2350781623,2559848466,2978,2978,443,40942,6,0,18,1
1631860972,1,60,2559848466,2350781623,2978,2978,41342,443,6,0,2,1
1631860972,1,52,2559848466,2350781623,2978,2978,41726,443,6,0,17,1
1631860972,1,60,2350781623,2559848466,2978,2978,443,42138,6,0,18,1
1631860972,1,784,2559848466,2350781623,2978,2978,42526,443,6,0,24,1
1631860972,1,52,2350781623,2559848466,2978,2978,443,42922,6,0,17,1
1631861027,1,52,2559848466,2350781623,2978,2978,43334,443,6,0,16,1
1631861027,1,782,2559848466,2350781623,2978,2978,43722,443,6,0,24,1
1631861027,1,52,2559848466,2350781623,2978,2978,44118,443,6,0,16,1
1631861027,1,52,2559848466,2350781623,2978,2978,44518,443,6,0,16,1
1631861027,1,52,2559848466,2350781623,2978,2978,44930,443,6,0,16,1
1631861027,1,52,2350781623,2559848466,2978,2978,443,45316,6,0,16,1
1631861027,1,591,2350781623,2559848466,2978,2978,443,45716,6,0,24,1
1631861027,1,60,2350781623,2559848466,2978,2978,443,46128,6,0,18,1
1631861027,1,786,2559848466,2350781623,2978,2978,46520,443,6,0,24,1
1631861027,1,52,2350781623,2559848466,2978,2978,443,46916,6,0,16,1
1631861027,1,52,2350781623,2559848466,2978,2978,443,47312,6,0,17,1
1631861027,1,52,2350781623,2559848466,2978,2978,443,47712,6,0,16,1
1631861027,1,52,2559848466,2350781623,2978,2978,48108,443,6,0,16,1
1631861027,1,52,2559848466,2350781623,2978,2978,48508,443,6,0,17,1
1631861027,1,52,2559848466,2350781623,2978,2978,48920,443,6,0,16,1
1631861027,1,784,2559848466,2350781623,2978,2978,49308,443,6,0,24,1
1631861027,1,52,2559848466,2350781623,2978,2978,49704,443,6,0,16,1
1631861027,1,52,2350781623,2559848466,2978,2978,443,50104,6,0,17,1
1631861027,1,52,2559848466,2350781623,2978,2978,50516,443,6,0,16,1
1631861027,1,60,2559848466,2350781623,2978,2978,50916,443,6,0,2,1
1631861027,1,52,2350781623,2559848466,2978,2978,443,51304,6,0,16,1
1631861027,1,52,2559848466,2350781623,2978,2978,51700,443,6,0,17,1
1631861027,1,60,2350781623,2559848466,2978,2978,443,52112,6,0,18,1
1631861027,1,52,2559848466,2350781623,2978,2978,52496,443,6,0,16,1
1631861027,1,60,2559848466,2350781623,2978,2978,52908,443,6,0,2,1
1631861027,1,52,2559848466,2350781623,2978,2978,53292,443,6,0,16,1
1631861027,1,52,2559848466,2350781623,2978,2978,53704,443,6,0,16,1
1631861027,1,60,2350781623,2559848466,2978,2978,443,54104,6,0,18,1
1631861027,1,52,2350781623,2559848466,2978,2978,443,54492,6,0,16,1
1631861027,1,52,2559848466,2350781623,2978,2978,54888,443,6,0,17,1
1631861081,1,52,2559848466,2350781623,2978,2978,55288,443,6,0,16,1
1631861081,1,60,2350781623,2559848466,2978,2978,443,55700,6,0,18,1
1631861081,1,60,2559848466,2350781623,2978,2978,56100,443,6,0,2,1
1631861081,1,52,2350781623,2559848466,2978,2978,443,56488,6,0,16,1
1631861081,1,52,2559848466,2350781623,2978,2978,56884,443,6,0,16,1
1631861081,1,60,2350781623,2559848466,2978,2978,443,57296,6,0,18,1
1631861081,1,52,2350781623,2559848466,2978,2978,443,57684,6,0,16,1
1631861081,1,52,2350781623,2559848466,2978,2978,443,58080,6,0,17,1
1631861081,1,787,2559848466,2350781623,2978,2978,58480,443,6,0,24,1
1631861081,1,52,2559848466,2350781623,2978,2978,58876,443,6,0,17,1
1631861081,1,52,2559848466,2350781623,2978,2978,59288,443,6,0,16,1
1631861081,1,52,2350781623,2559848466,2978,2978,443,59680,6,0,16,1
1631861081,1,787,2559848466,2350781623,2978,2978,60080,443,6,0,24,1
1631861081,1,52,2559848466,2350781623,2978,2978,60488,443,6,0,16,1
1631861081,1,52,2559848466,2350781623,2978,2978,60872,443,6,0,16,1
1631861081,1,52,2559848466,2350781623,2978,2978,33036,443,6,0,16,1
1631861081,1,52,2559848466,2350781623,2978,2978,33436,443,6,0,16,1
1631861081,1,60,2559848466,2350781623,2978,2978,33848,443,6,0,2,1
1631861081,1,52,2350781623,2559848466,2978,2978,443,34232,6,0,16,1
1631861081,1,52,2559848466,2350781623,2978,2978,34632,443,6,0,16,1
1631861081,1,785,2559848466,2350781623,2978,2978,35032,443,6,0,24,1
1631861081,1,52,2559848466,2350781623,2978,2978,35428,443,6,0,17,1
1631861081,1,592,2350781623,2559848466,2978,2978,443,35828,6,0,24,1
1631861081,1,52,2350781623,2559848466,2978,2978,443,36228,6,0,16,1
1631861081,1,52,2559848466,2350781623,2978,2978,36624,443,6,0,17,1
1631861081,1,595,2350781623,2559848466,2978,2978,443,37022,6,0,24,1
1631861081,1,52,2559848466,2350781623,2978,2978,37436,443,6,0,16,1
1631861081,1,52,2350781623,2559848466,2978,2978,443,37824,6,0,16,1
1631861081,1,52,2350781623,2559848466,2978,2978,443,38220,6,0,17,1
1631861081,1,52,2559848466,2350781623,2978,2978,38620,443,6,0,16,1
1631861137,1,782,2559848466,2350781623,2978,2978,39020,443,6,0,24,1
1631861137,1,52,2559848466,2350781623,2978,2978,39416,443,6,0,16,1
1631861137,1,52,2559848466,2350781623,2978,2978,39828,443,6,0,16,1
1631861137,1,52,2350781623,2559848466,2978,2978,443,40216,6,0,16,1
1631861137,1,52,2350781623,2559848466,2978,2978,443,40612,6,0,16,1
1631861137,1,52,2559848466,2350781623,2978,2978,41024,443,6,0,16,1
1631861137,1,780,2559848466,2350781623,2978,2978,41412,443,6,0,24,1
1631861137,1,52,2559848466,2350781623,2978,2978,41820,443,6,0,16,1
1631861137,1,52,2350781623,2559848466,2978,2978,443,42204,6,0,17,1
1631861137,1,592,2350781623,2559848466,2978,2978,443,42608,6,0,24,1
1631861137,1,52,2350781623,2559848466,2978,2978,443,43006,6,0,16,1
1631861137,1,785,2559848466,2350781623,2978,2978,43408,443,6,0,24,1
1631861137,1,52,2559848466,2350781623,2978,2978,43804,443,6,0,16,1
1631861137,1,52,2350781623,2559848466,2978,2978,443,44204,6,0,17,1
1631861137,1,605,2350781623,2559848466,2978,2978,443,44610,6,0,24,1
1631861137,1,598,2350781623,2559848466,2978,2978,443,45010,6,0,24,1
1631861137,1,52,2559848466,2350781623,2978,2978,45422,443,6,0,16,1
1631861137,1,60,2559848466,2350781623,2978,2978,45822,443,6,0,2,1
1631861137,1,60,2559848466,2350781623,2978,2978,46222,443,6,0,2,1
1631861137,1,60,2559848466,2350781623,2978,2978,46620,443,6,0,2,1
1631861137,1,60,2559848466,2350781623,2978,2978,47022,443,6,0,2,1
1631861137,1,60,2559848466,2350781623,2978,2978,47422,443,6,0,2,1
1631861137,1,785,2559848466,2350781623,2978,2978,47810,443,6,0,24,1
1631861137,1,52,2350781623,2559848466,2978,2978,443,48206,6,0,16,1
1631861137,1,52,2559848466,2350781623,2978,2978,48606,443,6,0,17,1
1631861137,1,52,2559848466,2350781623,2978,2978,49006,443,6,0,17,1
1631861137,1,597,2350781623,2559848466,2978,2978,443,49406,6,0,24,1
1631861137,1,60,2350781623,2559848466,2978,2978,443,49818,6,0,18,1
1631861137,1,60,2559848466,2350781623,2978,2978,50218,443,6,0,2,1
1631861137,1,52,2350781623,2559848466,2978,2978,443,50606,6,0,16,1
1631861194,1,786,2559848466,2350781623,2978,2978,51006,443,6,0,24,1
1631861194,1,52,2350781623,2559848466,2978,2978,443,51402,6,0,16,1
1631861194,1,52,2350781623,2559848466,2978,2978,443,51802,6,0,16,1
1631861194,1,52,2350781623,2559848466,2978,2978,443,52202,6,0,16,1
1631861194,1,52,2350781623,2559848466,2978,2978,443,52602,6,0,16,1
1631861194,1,52,2350781623,2559848466,2978,2978,443,53002,6,0,17,1
1631861194,1,52,2559848466,2350781623,2978,2978,53402,443,6,0,17,1
1631861194,1,52,2559848466,2350781623,2978,2978,53802,443,6,0,16,1
1631861194,1,52,2559848466,2350781623,2978,2978,54214,443,6,0,16,1
1631861194,1,52,2559848466,2350781623,2978,2978,54614,443,6,0,16,1
1631861194,1,60,2350781623,2559848466,2978,2978,443,55014,6,0,18,1
1631861194,1,60,2350781623,2559848466,2978,2978,443,55414,6,0,18,1
1631861194,1,60,2350781623,2559848466,2978,2978,443,55814,6,0,18,1
1631861194,1,784,2559848466,2350781623,2978,2978,56202,443,6,0,24,1
1631861194,1,52,2559848466,2350781623,2978,2978,56598,443,6,0,17,1
1631861194,1,52,2350781623,2559848466,2978,2978,443,56998,6,0,17,1
1631861194,1,60,2559848466,2350781623,2978,2978,57414,443,6,0,2,1
1631861194,1,784,2559848466,2350781623,2978,2978,57802,443,6,0,24,1
1631861194,1,52,2350781623,2559848466,2978,2978,443,58198,6,0,16,1
1631861194,1,52,2559848466,2350781623,2978,2978,58598,443,6,0,16,1
1631861194,1,52,2350781623,2559848466,2978,2978,443,58998,6,0,16,1
1631861194,1,52,2559848466,2350781623,2978,2978,59400,443,6,0,16,1
1631861194,1,597,2350781623,2559848466,2978,2978,443,59800,6,0,24,1
1631861194,1,52,2559848466,2350781623,2978,2978,60196,443,6,0,17,1
1631861194,1,52,2559848466,2350781623,2978,2978,60596,443,6,0,16,1
1631861194,1,52,2559848466,2350781623,2978,2978,60996,443,6,0,16,1
1631861194,1,60,2350781623,2559848466,2978,2978,443,33176,6,0,18,1
1631861194,1,787,2559848466,2350781623,2978,2978,33564,443,6,0,24,1
1631861194,1,52,2559848466,2350781623,2978,2978,33960,443,6,0,17,1
1631861194,1,52,2559848466,2350781623,2978,2978,34372,443,6,0,16,1
1631861249,1,60,2559848466,2350781623,2978,2978,34772,443,6,0,2,1
1631861249,1,52,2350781623,2559848466,2978,2978,443,35156,6,0,16,1
1631861249,1,52,2559848466,2350781623,2978,2978,35556,443,6,0,16,1
1631861249,1,52,2350781623,2559848466,2978,2978,443,35956,6,0,16,1
1631861249,1,52,2559848466,2350781623,2978,2978,36352,443,6,0,17,1
1631861249,1,52,2350781623,2559848466,2978,2978,443,36752,6,0,17,1
1631861249,1,52,2559848466,2350781623,2978,2978,37164,443,6,0,16,1
1631861249,1,60,2559848466,2350781623,2978,2978,37564,443,6,0,2,1
1631861249,1,52,2559848466,2350781623,2978,2978,37948,443,6,0,16,1
1631861249,1,52,2350781623,2559848466,2978,2978,443,38348,6,0,17,1
1631861249,1,52,2559848466,2350781623,2978,2978,38748,443,6,0,16,1
1631861249,1,605,2350781623,2559848466,2978,2978,443,39148,6,0,24,1
1631861249,1,598,2350781623,2559848466,2978,2978,443,39548,6,0,24,1
1631861249,1,60,2350781623,2559848466,2978,2978,443,39968,6,0,18,1
1631861249,1,52,2350781623,2559848466,2978,2978,443,40356,6,0,16,1
1631861249,1,52,2559848466,2350781623,2978,2978,40752,443,6,0,17,1
1631861249,1,52,2559848466,2350781623,2978,2978,41152,443,6,0,16,1
1631861249,1,52,2559848466,2350781623,2978,2978,41564,443,6,0,16,1
1631861249,1,52,2350781623,2559848466,2978,2978,443,41956,6,0,16,1
1631861249,1,780,2559848466,2350781623,2978,2978,42356,443,6,0,24,1
1631861249,1,52,2559848466,2350781623,2978,2978,42752,443,6,0,17,1
1631861249,1,52,2559848466,2350781623,2978,2978,43152,443,6,0,16,1
1631861249,1,52,2559848466,2350781623,2978,2978,43564,443,6,0,16,1
1631861249,1,60,2350781623,2559848466,2978,2978,443,43964,6,0,18,1
1631861249,1,60,2559848466,2350781623,2978,2978,44364,443,6,0,2,1
1631861249,1,52,2350781623,2559848466,2978,2978,443,44746,6,0,16,1
1631861249,1,52,2559848466,2350781623,2978,2978,45148,443,6,0,17,1
1631861249,1,52,2350781623,2559848466,2978,2978,443,45548,6,0,17,1
1631861249,1,52,2559848466,2350781623,2978,2978,45948,443,6,0,16,1
1631861249,1,592,2350781623,2559848466,2978,2978,443,46348,6,0,24,1
1631861308,1,60,2350781623,2559848466,2978,2978,443,46760,6,0,18,1
1631861308,1,785,2559848466,2350781623,2978,2978,47148,443,6,0,24,1
1631861308,1,52,2559848466,2350781623,2978,2978,47544,443,6,0,16,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,47944,6,0,17,1
1631861308,1,52,2559848466,2350781623,2978,2978,48344,443,6,0,17,1
1631861308,1,597,2350781623,2559848466,2978,2978,443,48744,6,0,24,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,49144,6,0,16,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,49540,6,0,17,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,49940,6,0,16,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,50336,6,0,16,1
1631861308,1,52,2559848466,2350781623,2978,2978,50736,443,6,0,17,1
1631861308,1,592,2350781623,2559848466,2978,2978,443,51136,6,0,24,1
1631861308,1,605,2350781623,2559848466,2978,2978,443,51536,6,0,24,1
1631861308,1,52,2559848466,2350781623,2978,2978,51948,443,6,0,16,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,52336,6,0,16,1
1631861308,1,52,2559848466,2350781623,2978,2978,52732,443,6,0,16,1
1631861308,1,60,2350781623,2559848466,2978,2978,443,53144,6,0,18,1
1631861308,1,785,2559848466,2350781623,2978,2978,53532,443,6,0,24,1
1631861308,1,595,2350781623,2559848466,2978,2978,443,53928,6,0,24,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,54330,6,0,16,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,54728,6,0,16,1
1631861308,1,60,2559848466,2350781623,2978,2978,55140,443,6,0,2,1
1631861308,1,52,2559848466,2350781623,2978,2978,55524,443,6,0,17,1
1631861308,1,60,2559848466,2350781623,2978,2978,55936,443,6,0,2,1
1631861308,1,790,2559848466,2350781623,2978,2978,56324,443,6,0,24,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,56720,6,0,17,1
1631861308,1,60,2559848466,2350781623,2978,2978,57132,443,6,0,2,1
1631861308,1,787,2559848466,2350781623,2978,2978,57520,443,6,0,24,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,57916,6,0,16,1
1631861308,1,52,2350781623,2559848466,2978,2978,443,58314,6,0,17,1
1631861365,1,52,2350781623,2559848466,2978,2978,443,58716,6,0,16,1
1631861365,1,52,2350781623,2559848466,2978,2978,443,59114,6,0,16,1
1631861365,1,52,2559848466,2350781623,2978,2978,59510,443,6,0,17,1
1631861365,1,590,2350781623,2559848466,2978,2978,443,59910,6,0,24,1
1631861365,1,60,2559848466,2350781623,2978,2978,60322,443,6,0,2,1
1631861365,1,52,2559848466,2350781623,2978,2978,60706,443,6,0,17,1
1631861365,1,60,2350781623,2559848466,2978,2978,443,32886,6,0,18,1
1631861365,1,790,2559848466,2350781623,2978,2978,33274,443,6,0,24,1
1631861365,1,52,2350781623,2559848466,2978,2978,443,33670,6,0,17,1
1631861365,1,52,2559848466,2350781623,2978,2978,34082,443,6,0,16,1
1631861365,1,52,2350781623,2559848466,2978,2978,443,34470,6,0,16,1
1631861365,1,52,2350781623,2559848466,2978,2978,443,34866,6,0,17,1
1631861365,1,606,2350781623,2559848466,2978,2978,443,35264,6,0,24,1
1631861365,1,785,2559848466,2350781623,2978,2978,35666,443,6,0,24,1
1631861365,1,52,2559848466,2350781623,2978,2978,36062,443,6,0,16,1
1631861365,1,52,2350781623,2559848466,2978,2978,443,36462,6,0,17,1
1631861365,1,60,2350781623,2559848466,2978,2978,443,36878,6,0,18,1
1631861365,1,52,2559848466,2350781623,2978,2978,37262,443,6,0,16,1
1631861365,1,596,2350781623,2559848466,2978,2978,443,37662,6,0,24,1
1631861365,1,592,2350781623,2559848466,2978,2978,443,38060,6,0,24,1
1631861365,1,784,2559848466,2350781623,2978,2978,38462,443,6,0,24,1
1631861365,1,589,2350781623,2559848466,2978,2978,443,38862,6,0,24,1
1631861365,1,60,2350781623,2559848466,2978,2978,443,39274,6,0,18,1
1631861365,1,52,2559848466,2350781623,2978,2978,39656,443,6,0,16,1
1631861365,1,590,2350781623,2559848466,2978,2978,443,40058,6,0,24,1
1631861365,1,60,2350781623,2559848466,2978,2978,443,40470,6,0,18,1
1631861365,1,52,2350781623,2559848466,2978,2978,443,40858,6,0,16,1
1631861365,1,782,2559848466,2350781623,2978,2978,41256,443,6,0,24,1
1631861365,1,52,2350781623,2559848466,2978,2978,443,41654,6,0,16,1
1631861365,1,589,2350781623,2559848466,2978,2978,443,42054,6,0,24,1
1631861423,1,52,2559848466,2350781623,2978,2978,42466,443,6,0,16,1
1631861423,1,52,2559848466,2350781623,2978,2978,42866,443,6,0,16,1
1631861423,1,60,2559848466,2350781623,2978,2978,43266,443,6,0,2,1
1631861423,1,60,2559848466,2350781623,2978,2978,43664,443,6,0,2,1
1631861423,1,52,2350781623,2559848466,2978,2978,443,44054,6,0,16,1
1631861423,1,52,2350781623,2559848466,2978,2978,443,44454,6,0,16,1
1631861423,1,780,2559848466,2350781623,2978,2978,44854,443,6,0,24,1
1631861423,1,52,2559848466,2350781623,2978,2978,45250,443,6,0,17,1
1631861423,1,52,2559848466,2350781623,2978,2978,45650,443,6,0,17,1
1631861423,1,52,2559848466,2350781623,2978,2978,46046,443,6,0,16,1
1631861423,1,60,2350781623,2559848466,2978,2978,443,46458,6,0,18,1
1631861423,1,52,2350781623,2559848466,2978,2978,443,46842,6,0,17,1
1631861423,1,52,2559848466,2350781623,2978,2978,47242,443,6,0,16,1
1631861423,1,52,2559848466,2350781623,2978,2978,47642,443,6,0,16,1
1631861423,1,605,2350781623,2559848466,2978,2978,443,48042,6,0,24,1
1631861423,1,52,2350781623,2559848466,2978,2978,443,48442,6,0,16,1
1631861423,1,52,2350781623,2559848466,2978,2978,443,48838,6,0,16,1
1631861423,1,52,2559848466,2350781623,2978,2978,49238,443,6,0,17,1
1631861423,1,52,2350781623,2559848466,2978,2978,443,49638,6,0,17,1
1631861423,1,60,2350781623,2559848466,2978,2978,443,50048,6,0,18,1
1631861423,1,52,2350781623,2559848466,2978,2978,443,50434,6,0,16,1
1631861423,1,60,2559848466,2350781623,2978,2978,50846,443,6,0,2,1
1631861423,1,52,2559848466,2350781623,2978,2978,51234,443,6,0,17,1
1631861423,1,60,2559848466,2350781623,2978,2978,51646,443,6,0,2,1
1631861423,1,52,2559848466,2350781623,2978,2978,52030,443,6,0,16,1
1631861423,1,60,2350781623,2559848466,2978,2978,443,52442,6,0,18,1
1631861423,1,52,2559848466,2350781623,2978,2978,52826,443,6,0,17,1
1631861423,1,52,2559848466,2350781623,2978,2978,53238,443,6,0,16,1
1631861423,1,52,2559848466,2350781623,2978,2978,53622,443,6,0,17,1
1631861423,1,52,2559848466,2350781623,2978,2978,54034,443,6,0,16,1
1631861482,1,60,2350781623,2559848466,2978,2978,443,54434,6,0,18,1
1631861482,1,52,2350781623,2559848466,2978,2978,443,54818,6,0,16,1
1631861482,1,588,2350781623,2559848466,2978,2978,443,55218,6,0,24,1
1631861482,1,60,2559848466,2350781623,2978,2978,55630,443,6,0,2,1
1631861482,1,52,2350781623,2559848466,2978,2978,443,56014,6,0,16,1
1631861482,1,52,2559848466,2350781623,2978,2978,56414,443,6,0,17,1
1631861482,1,52,2559848466,2350781623,2978,2978,56812,443,6,0,16,1
1631861482,1,596,2350781623,2559848466,2978,2978,443,57212,6,0,24,1
1631861482,1,52,2559848466,2350781623,2978,2978,57624,443,6,0,16,1
1631861482,1,60,2559848466,2350781623,2978,2978,58024,443,6,0,2,1
1631861482,1,52,2350781623,2559848466,2978,2978,443,58410,6,0,16,1
1631861482,1,52,2559848466,2350781623,2978,2978,58808,443,6,0,17,1
1631861482,1,52,2559848466,2350781623,2978,2978,59208,443,6,0,16,1
1631861482,1,606,2350781623,2559848466,2978,2978,443,59608,6,0,24,1
1631861482,1,52,2559848466,2350781623,2978,2978,60020,443,6,0,16,1
1631861482,1,52,2559848466,2350781623,2978,2978,60420,443,6,0,16,1
1631861482,1,790,2559848466,2350781623,2978,2978,60808,443,6,0,24,1
1631861482,1,52,2559848466,2350781623,2978,2978,32970,443,6,0,17,1
1631861482,1,52,2559848466,2350781623,2978,2978,33372,443,6,0,16,1
1631861482,1,601,2350781623,2559848466,2978,2978,443,33772,6,0,24,1
1631861482,1,591,2350781623,2559848466,2978,2978,443,34172,6,0,24,1
1631861482,1,60,2559848466,2350781623,2978,2978,34584,443,6,0,2,1
1631861482,1,52,2350781623,2559848466,2978,2978,443,34968,6,0,16,1
1631861482,1,52,2559848466,2350781623,2978,2978,35372,443,6,0,16,1
1631861482,1,591,2350781623,2559848466,2978,2978,443,35772,6,0,24,1
1631861482,1,589,2350781623,2559848466,2978,2978,443,36172,6,0,24,1
1631861482,1,52,2559848466,2350781623,2978,2978,36584,443,6,0,16,1
1631861482,1,52,2350781623,2559848466,2978,2978,443,36968,6,0,16,1
1631861482,1,52,2350781623,2559848466,2978,2978,443,37368,6,0,16,1
1631861482,1,60,2350781623,2559848466,2978,2978,443,37780,6,0,18,1
1631861541,1,786,2559848466,2350781623,2978,2978,38168,443,6,0,24,1
1631861541,1,52,2350781623,2559848466,2978,2978,443,38564,6,0,17,1
1631861541,1,52,2559848466,2350781623,2978,2978,38964,443,6,0,17,1
1631861541,1,588,2350781623,2559848466,2978,2978,443,39364,6,0,24,1
1631861541,1,52,2559848466,2350781623,2978,2978,39776,443,6,0,16,1
1631861541,1,782,2559848466,2350781623,2978,2978,40164,443,6,0,24,1
1631861541,1,52,2350781623,2559848466,2978,2978,443,40560,6,0,16,1
1631861541,1,589,2350781623,2559848466,2978,2978,443,40960,6,0,24,1
1631861541,1,52,2559848466,2350781623,2978,2978,41372,443,6,0,16,1
1631861541,1,60,2559848466,2350781623,2978,2978,41772,443,6,0,2,1
1631861541,1,784,2559848466,2350781623,2978,2978,42158,443,6,0,24,1
1631861541,1,52,2559848466,2350781623,2978,2978,42556,443,6,0,16,1
1631861541,1,52,2559848466,2350781623,2978,2978,42968,443,6,0,16,1
1631861541,1,60,2350781623,2559848466,2978,2978,443,43368,6,0,18,1
1631861541,1,60,2559848466,2350781623,2978,2978,43768,443,6,0,2,1
1631861541,1,52,2350781623,2559848466,2978,2978,443,44152,6,0,17,1
1631861541,1,52,2559848466,2350781623,2978,2978,44564,443,6,0,16,1
1631861541,1,52,2350781623,2559848466,2978,2978,443,44948,6,0,17,1
1631861541,1,52,2559848466,2350781623,2978,2978,45348,443,6,0,17,1
1631861541,1,60,2350781623,2559848466,2978,2978,443,45760,6,0,18,1
1631861541,1,60,2559848466,2350781623,2978,2978,46160,443,6,0,2,1
1631861541,1,52,2350781623,2559848466,2978,2978,443,46544,6,0,17,1
1631861541,1,590,2350781623,2559848466,2978,2978,443,46944,6,0,24,1
1631861541,1,52,2350781623,2559848466,2978,2978,443,47344,6,0,16,1
1631861541,1,52,2559848466,2350781623,2978,2978,47744,443,6,0,17,1
1631861541,1,52,2559848466,2350781623,2978,2978,48156,443,6,0,16,1
1631861541,1,52,2350781623,2559848466,2978,2978,443,48540,6,0,16,1
1631861541,1,52,2350781623,2559848466,2978,2978,443,48940,6,0,17,1
1631861541,1,52,2559848466,2350781623,2978,2978,49352,443,6,0,16,1
1631861541,1,60,2350781623,2559848466,2978,2978,443,49752,6,0,18,1
1631861600,1,60,2559848466,2350781623,2978,2978,50152,443,6,0,2,1
1631861600,1,52,2559848466,2350781623,2978,2978,50536,443,6,0,16,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,50936,6,0,17,1
1631861600,1,52,2559848466,2350781623,2978,2978,51336,443,6,0,17,1
1631861600,1,52,2559848466,2350781623,2978,2978,51736,443,6,0,16,1
1631861600,1,588,2350781623,2559848466,2978,2978,443,52136,6,0,24,1
1631861600,1,596,2350781623,2559848466,2978,2978,443,52536,6,0,24,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,52932,6,0,16,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,53332,6,0,16,1
1631861600,1,52,2559848466,2350781623,2978,2978,53732,443,6,0,16,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,54132,6,0,17,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,54532,6,0,16,1
1631861600,1,52,2559848466,2350781623,2978,2978,54928,443,6,0,16,1
1631861600,1,60,2559848466,2350781623,2978,2978,55340,443,6,0,2,1
1631861600,1,786,2559848466,2350781623,2978,2978,55728,443,6,0,24,1
1631861600,1,52,2559848466,2350781623,2978,2978,56124,443,6,0,16,1
1631861600,1,52,2559848466,2350781623,2978,2978,56536,443,6,0,16,1
1631861600,1,52,2559848466,2350781623,2978,2978,56936,443,6,0,16,1
1631861600,1,52,2559848466,2350781623,2978,2978,57336,443,6,0,16,1
1631861600,1,60,2350781623,2559848466,2978,2978,443,57740,6,0,18,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,58128,6,0,16,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,58524,6,0,16,1
1631861600,1,595,2350781623,2559848466,2978,2978,443,58926,6,0,24,1
1631861600,1,52,2559848466,2350781623,2978,2978,59338,443,6,0,16,1
1631861600,1,60,2559848466,2350781623,2978,2978,59742,443,6,0,2,1
1631861600,1,60,2559848466,2350781623,2978,2978,60140,443,6,0,2,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,60530,6,0,16,1
1631861600,1,52,2559848466,2350781623,2978,2978,60926,443,6,0,17,1
1631861600,1,52,2350781623,2559848466,2978,2978,443,33094,6,0,17,1
1631861600,1,52,2559848466,2350781623,2978,2978,33494,443,6,0,16,1
1631861660,1,52,2559848466,2350781623,2978,2978,33894,443,6,0,16,1
1631861660,1,592,2350781623,2559848466,2978,2978,443,34294,6,0,24,1
1631861660,1,60,2559848466,2350781623,2978,2978,34706,443,6,0,2,1
1631861660,1,52,2350781623,2559848466,2978,2978,443,35094,6,0,16,1
1631861660,1,52,2350781623,2559848466,2978,2978,443,35494,6,0,16,1
1631861660,1,52,2350781623,2559848466,2978,2978,443,35894,6,0,16,1
1631861660,1,52,2559848466,2350781623,2978,2978,36290,443,6,0,16,1
1631861660,1,52,2559848466,2350781623,2978,2978,36690,443,6,0,16,1
1631861660,1,592,2350781623,2559848466,2978,2978,443,37090,6,0,24,1
1631861660,1,52,2559848466,2350781623,2978,2978,37502,443,6,0,16,1
1631861660,1,60,2559848466,2350781623,2978,2978,37902,443,6,0,2,1
1631861660,1,52,2350781623,2559848466,2978,2978,443,38290,6,0,16,1
1631861660,1,52,2559848466,2350781623,2978,2978,38686,443,6,0,16,1
1631861660,1,52,2350781623,2559848466,2978,2978,443,39086,6,0,17,1
1631861660,1,60,2350781623,2559848466,2978,2978,443,39498,6,0,18,1
1631861660,1,60,2559848466,2350781623,2978,2978,39898,443,6,0,2,1
1631861660,1,52,2350781623,2559848466,2978,2978,443,40286,6,0,16,1
1631861660,1,52,2350781623,2559848466,2978,2978,443,40682,6,0,17,1
